"ASV_id","domain","phyla","class","order","family","genus","specie"
"7363aac88b5325ac49cb469e284e10dd","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis"
"736d0be7bfb2e8d005e76d899b60409f","Bacteria","Proteobacteria","","","","",""
"73748067baf6a8d8dfd693497d93c01f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured",""
"7374e4641b3a9f4a6fcce02166eae7b8","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"7377f04ab62c4c3ef8dab93b221a2b05","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","uncultured_delta"
"7380e2925b33ed7975d950eed0835f9c","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"738321c1e22b42831ee319bb9228e4f1","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593","uncultured_marine"
"7392c66dbe81092afc0e4dc4743a4d0d","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"739499d5fa7c9c6e5a091f2b61854d9d","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","uncultured",""
"73a0691a16d61fdb95ecf4f19c877791","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1","Sinorickettsia_chlamys"
"73a737a1a2173af507f757c82bfae103","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","uncultured_marine"
"73aa9a73affb374881fb158f988b8aea","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","uncultured_marine"
"73b2e9de0a147fc6e6fa4beb4366bef1","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",""
"73c61423b0d877d5decd2fad01eff00f","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"73ca8f24756a2c9cb2e7dc58dcb76975","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"73cbea275c6f2289e2a8ab8f28838a90","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II","metagenome"
"73d895f575c699b7bc980869d5e1f608","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum","uncultured_bacterium"
"73d920a9ed3207c3befee0a83c9347ef","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"73d97e4c1cdadc97544c40467a981396","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_Flavobacteriia"
"73d99a89c0bc3896900e2e5eebf6a5c6","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"73f4e7cdfc827c7a80f24a12dc08d904","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella",""
"73f8a623e03cf77382b49a235dfd29c5","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",""
"73f934c65b2fe4b359e6a2279526c35e","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"73f9da79e38a721e7112816673ed853b","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"74021d0df19c6eb3cb815183de59682e","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"7403305c043afd2f255ed4cf603d42ba","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"74086ebd38256dc2034bb9debf496f6a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"7427b64b035caee40118801d5d8a5968","Bacteria","","","","","",""
"742a23f152f8e9b34e4e902875e615dc","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium",""
"74335bbccd7dcd90345b1b3c207ee91a","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","uncultured","unidentified_marine"
"743e1e07afada21283e717bdd4a4f400","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",""
"744321cb23193b693d85f7e8e0fd6b90","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",""
"74495f7e0552b85a1116a6b5680e2713","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"745cc5739f1f99a3ea5442c02cbbb1e8","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_marine"
"7468dc5197becdc3fdf629b0491f67a0","Bacteria","Proteobacteria","","","","",""
"74715e76bfbca3816d124546d2777073","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"748745504544e23bc1b811f7fae35658","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade",""
"74884850b412e1ca1d6a919caf56cdbc","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade","SAR202_cluster"
"74905e17c99c8c0de37018fe4f3f2a4e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"74a2ae4f923af2513226c2475adc2b88","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_marine"
"74aa008ca97a78117d0e191f35979995","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"74aca191ecf7d3df8c91f28d105b9148","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","uncultured_bacterium"
"74ae544fb3f261a78dafa9f7271c65a0","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Crustomastix_stigmatica"
"74b4498002bcb61df0e956264a05050e","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured",""
"74bbb49cb061cee1f20c7e4f24358922","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","",""
"74c28e40d0be4e6da717507caa4ee277","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina",""
"74c7c84b7a85c3bf8c37a25ca28b5175","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum","uncultured_bacterium"
"74c850edede1e388e372e472cbe267ce","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Cytophaga"
"74ca0767154467aeb7ff96e29359faee","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade","uncultured_bacterium"
"74cfb2508c1c3c56011d539547932e08","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Arctic97B-4_marine_group","Arctic97B-4_marine_group","Arctic97B-4_marine_group","uncultured_marine"
"74e6142e9a643de65a5f49f641603cda","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Prymnesium_polylepis"
"74e852f32df0a47edc868fd671ded35b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","uncultured_bacterium"
"74ea95f67d6c820f94f06c6fbda4f63e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",""
"74ebb2cdf091d52a6e98ca4eb909f030","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Leptocylindrus_danicus"
"74f0caec299e04f99b85d61ba28eadbb","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Mantoniella_squamata"
"74f86d57cd7b0e695080d48ce0085662","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",""
"750241d03f990bc95cb01b0b9bbdc569","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",""
"750909cece47f3c25e2961885d8e6408","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"7509d1b9ce7bee4c837b2650d08bfced","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_marine"
"750b82e499e608f3d5e65694e80cebca","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"75153b01ef2fe1318b0992c9ad52c86b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","NS11-12_marine_group","unidentified_marine"
"751d5beb97750d698279de96dcda06d0","Bacteria","Planctomycetota","Pla3_lineage","Pla3_lineage","Pla3_lineage","Pla3_lineage",""
"751da8902a9d029e59e927925b68117c","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",""
"751e2a07164a28080e9d4a63156f6770","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"752162196ea745a5de42e83aa5b18705","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","unidentified_marine"
"752989e100f51ffaf4c5bc8a03dc15f1","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","uncultured_marine"
"7531f251f3cc3c07bede8171dddc5c4b","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"7538fdc11179198f194abc6b96048571","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",""
"753de1217a6a1bb84913ddc8ec047163","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"7546c5db888e3067cb7835a1af246cd4","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group","unidentified_marine"
"754f99a22222ba6f7327317361b3be2b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","uncultured_Bacteroidetes/Chlorobi"
"75549981911a6cb5fe1cdf04b9f25a59","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","unidentified_marine"
"7556412c5296e20185f7c133b71ea7ff","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","uncultured_organism"
"7556924bb4aac36ed029082d07821674","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group","uncultured_Flavobacteriia"
"7558a906854ce87e1a32fb51377a0f74","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group","uncultured_Flavobacterium"
"755dfaf80af9b77b3e03f39421233e20","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"755e25942c5ce11f1b1d0aef674a02d0","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Aureococcus_anophagefferens"
"756ba0f6e98eac489af0004c0d56ce3b","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","","",""
"756d58a19010e762cd6f211d75e6e1d0","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",""
"7573e228456a887581476598ee62abbd","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","metagenome"
"757b46fd190fb21b43c7fef76d597d5a","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","OM182_clade","OM182_clade",""
"757c09d01c5d0b734ae95db575c8910b","Bacteria","Proteobacteria","Alphaproteobacteria","","","",""
"75806b3b6f7236b36a35cd1d98b83f8c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","uncultured_bacterium"
"7587c87e2d41352a8a4ad8ca43ae65c7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","",""
"7588e12dd6d9d00827222af4117953f8","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"758ae30ebb6ce3c7f95247e4ebdf1a7a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"758e76f1a9016a2c001a3907ef9b8ff5","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured",""
"758f1de1502c6b44d9f94be04ff91d2c","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Parahaliea",""
"758fcd4e19a0061a5ed94c88811e10eb","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",""
"75904ba975b76f4c5cc6dd80e38a9022","Archaea","Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",""
"759b45a2ac938b34b8df3e8273f8e6d1","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593",""
"759ee554545dd60ce8fdc040c867eef6","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",""
"75aa322ae960f3da266d0cec494d402a","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ib",""
"75bce7fc01e0fd6e4dc8fd8bf4ee2471","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured_marine"
"75bf6b4046c8d51f32721bce419a257c","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_marine"
"75c17198698229981f6f6567ab26100c","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","marine_metagenome"
"75ce451cfbd34e049cf5d8d2477c849a","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","uncultured_Peredibacter"
"75db1a993891cd19c37e0ba441f0e44a","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_Owenweeksia"
"75eafd62ad36dcac85175ca26b828bac","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter","Altererythrobacter_oceanensis"
"75ec023905c208c0eec749653de3fd50","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"75f99d4c12f3104ee652311c7e47a710","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"75fc17cf8b0d82993653d802a7fa8a95","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade",""
"760cce73e319b124760c76b7e0f0d689","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","",""
"76129791e1d02cf3c0d4c6dd2bde6c11","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales",""
"7617b7928614f7866477eb1cffc42258","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family","uncultured_marine"
"7622abab06d7d85a1ff2abb817d9d9a2","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","marine_metagenome"
"76234861abc68b5f27a912de29d20b15","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Sinobacterium","uncultured_bacterium"
"7624382aab49bc7ce494cba0248ee40f","Bacteria","Proteobacteria","Alphaproteobacteria","","","",""
"7624eb69951324bf9c6803b470b2b7a7","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",""
"762fd16e3fb5b6ce1fc4e474ad866625","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",""
"76370717dd6a9ff3c612d1308ee24b4f","Bacteria","Firmicutes","Bacilli","Mycoplasmatales","Mycoplasmataceae","Mycoplasma","uncultured_bacterium"
"764746f87f6e86e5975b0cc0c6f0862b","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"7648e30a38c6c1acce39b36a12278d24","Bacteria","Chloroflexi","Dehalococcoidia","SAR202_clade","SAR202_clade","SAR202_clade",""
"765517459c3e7536e0e43fea734742e4","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","S25-593","uncultured_marine"
"7655a6cb9cd92e4fbdb39cff37897793","Bacteria","","","","","",""
"76574acc88f31cc06045103fd82d8f6d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",""
"7659c266e692a75c0bec78ee9837fbf0","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"765c1dbe80e4ec1c845fada573bc644a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"765ff9de8288df61d511de6bd94936bc","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","uncultured_Phycisphaeraceae"
"76604931dfa250a7d06eb565b750e511","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade",""
"767311462cd4bc225762e4a88d45d9d0","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_bacterium"
"76769dac0bf3122f706005751cdfe889","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_bacterium"
"767d308893397f32b73d9367278e0a83","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"767d69d9c32031e19182ecf71362378f","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group",""
"76862530696cf454a91ab316c6d3f8f7","Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","uncultured_delta"
"7686cdd208bed3945fdc70d4e661d155","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"76985e0811badf5f0bcfd61a31b67638","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II",""
"769a1e8df30d779472b3cb07376c9cad","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"769a98ac5080844a9b69ac1ec20a6e7e","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"769dc77152c01eea53fc83f0e672d803","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"76a387ab2fa7549f65d49fe5f4383819","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"76a3be42726ca8c5b1e1cf366945a67b","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","uncultured",""
"76a7290bb81168a5a778dda45a77f69b","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"76aa6bd7914789d45b2f5caf6e8ae12c","Bacteria","","","","","",""
"76b55d2fceb5d14d14bb5debf35232aa","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Dolichomastix_tenuilepis"
"76b9b7a51d6e4cd97c7cb4523e5395e7","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","microbial_mat"
"76bb5a10f9f6d827b971f519ee7b6139","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","uncultured_Legionellales"
"76c7c2ab275bada6d5b4e72fe6068842","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea","Thalassotalea_sp."
"76d31afaf0cfb606f393b0003ce09e49","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas",""
"76d4068419169944cb4a5c4834f41a6a","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",""
"76dedfc0ac158bc992ada6e03f04879e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter","uncultured_bacterium"
"76dfe03cf1770d4ae5c703515096f2e9","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster",""
"76e2a943517904f340a9eba7bcd0655a","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella",""
"76e403f21d1bdbb1d748ea94642a2ccb","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",""
"76e5b7d0a6889de28123a5af462cc5d0","Bacteria","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)","uncultured_marine"
"76e872274dc74c0acd1dbdc36d2ed42d","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera","uncultured_bacterium"
"76f30422cef52ab05c8d360a58f13db6","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"76f84925d8460d6dd7953f04542aed6d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","metagenome"
"76fa2c878787a46c1301a7db86d99aec","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","",""
"76fbdc3fc2af103b4bfef274b03794dd","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured","uncultured_Alphaproteobacteria"
"76fe31ef9b729bf1627f2c6a8c37c55c","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","uncultured","uncultured","uncultured_bacterium"
"77127756ce445d678da90cc66cb8ea7e","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group",""
"77183b218e6fdfdd777165c7512650ed","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","",""
"7719788844357e409d86c14254be6f09","Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","marine_metagenome"
"771bff47d7192dffd7bf3a62c8a9ded0","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Dolichomastix_tenuilepis"
"771d7148eb6cffb8f4b929b2caf6e555","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"771fc9ad8613235b56c802efce870ab3","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum","uncultured_bacterium"
"772007c8b80a45f314acbe4e806f37a2","Archaea","Thermoplasmatota","Thermoplasmata","Marine_Group_II","Marine_Group_II","Marine_Group_II",""
"7720101d040a15521fd9b4ec9340baa5","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",""
"7721187382ee997e6203d0c1d78c5b26","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","uncultured","uncultured","uncultured_bacterium"
"7721550e1cefeaef85ec3bd30b6d249a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_bacterium"
"77235a7c77fd3b308e6cbcf4d3cdde2c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured_bacterium"
"7726f3da71c38658576095b06e12ee08","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Chryseomicrobium",""
"7727a6d5c4b5004357e113be7ab87975","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","uncultured_bacterium"
"773092c75e66c4878874751a389d7e25","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",""
"77324bd8526e8452e85b5bf1cf230481","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbomonas_tetramitiformis"
"7732ed794dc54b1a722bba530d735536","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","metagenome"
"7739b4ad08a8352b8838e35516b587fc","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"775c992fd9ffe9e32276b2837dac0c60","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_Rhodospirillaceae"
"77611745b8d1a49241581a0b6e0edb64","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_bacterium"
"7762c2c06bfe615e349e5d85f79d0ed7","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group","uncultured_Verrucomicrobia"
"7764c6231952dd31fd46a27ef2497f2a","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Crustomastix_stigmatica"
"776638ff58e19cd9be68941c48ac433c","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Dolichomastix_tenuilepis"
"77668ec5d27793216cc2e0c9cef0ab91","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"776ae50362770cc23850df153de83632","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","unidentified_rhodophyte"
"777545c0810a511bc08bcaa0258ec37d","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_prymnesiophyte"
"779243d757c2cf811e5da8dbfd79ea5d","Bacteria","Cyanobacteria","Cyanobacteriia","","","",""
"77947ceba11c76aaf4edc16fa333d43c","Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",""
"77957eeb54fcc39726aea194406dbd3a","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria",""
